,,,,,,,,,Application Detail Report,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,Advisor :  Demo Advisor,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Belmont Farm, Belmont Farm, 1031 Wards Road, RD 1 , Christchurch",,,,,,,,,,,
,,,,,,,,,,,
"A, Pak Choi, 21.55 ha (01/01/14  To 28/02/15)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,12/08/15,80,DOLOMITE,"Mg: 130.8kg, Ca: 259.2kg",10.76 ,1200.0 kgs/ha,1200.0 kgs/ha,"12,912.0 kg",,13/08/15
,,12/08/15,81,LIME,Ca: 100kg,10.76 ,400.0 kgs/ha,400.0 kgs/ha,"4,304.0 kg",,18/08/15
,,01/09/15,95,90% SULPHUR,S: 31.5kg,10.76 ,35.0 kgs/ha,35.0 kgs/ha,376.6 kg,,25/09/15
,,01/09/15,95,AG SALT COURSE,Na: 40kg,10.76 ,100.0 kgs/ha,100.0 kgs/ha,"1,076.0 kg",,25/09/15
,,01/09/15,95,BORON 15%,B: 3kg,10.76 ,20.0 kgs/ha,20.0 kgs/ha,215.2 kg,,25/09/15
,,01/09/15,95,DAP,"N: 54kg, P: 60.3kg, S: 3kg",10.76 ,300.0 kgs/ha,300.0 kgs/ha,"3,228.0 kg",,25/09/15
,,01/09/15,95,KIESERITE,"Mg: 32kg, S: 32kg",10.76 ,200.0 kgs/ha,200.0 kgs/ha,"2,152.0 kg",,25/09/15
,,27/01/16,157,SUSTIAN,N: 46kg,10.76 ,100.0 kgs/ha,100.0 kgs/ha,"1,076.0 kg",,27/01/16
,,,,,,,,,,,
,,,Total nutrients:,"N: 100kg, P: 60.3kg, Mg: 162.8kg, Na: 40kg, B: 3kg, S: 66.5kg, Ca: 359.2kg",,,,,,,
,,,Available nutrients:,"N: 100kg, P: 60.3kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"KK, Rape, spitfire, 10.76 ha (27/09/16  To 13/06/17)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,28/09/16,243,90% SULPHUR,S: 90kg,10.76 ,100.0 kgs/ha,100.0 kgs/ha,"1,076.0 kg",,29/09/16
,,28/09/16,243,BORON 15%,B: 3kg,10.76 ,20.0 kgs/ha,20.0 kgs/ha,215.2 kg,,29/09/16
,,28/09/16,243,DAP,"N: 68.4kg, P: 76.38kg, S: 3.8kg",10.76 ,380.0 kgs/ha,380.0 kgs/ha,"4,088.8 kg",,29/09/16
,,28/09/16,243,MURATE OF POTASH,K: 100kg,10.76 ,200.0 kgs/ha,200.0 kgs/ha,"2,152.0 kg",,29/09/16
,,28/09/16,243,ZINIC SULFATE 36%,Zn: 14.04kg,10.76 ,39.0 kgs/ha,39.0 kgs/ha,419.6 kg,,29/09/16
,,10/11/16,253,SUSTIAN,N: 92kg,10.76 ,200.0 kgs/ha,200.0 kgs/ha,"2,152.0 kg",,10/11/16
,,06/04/17,283,SUSTIAN,N: 69kg,10.76 ,150.0 kgs/ha,150.0 kgs/ha,"1,614.0 kg",,10/04/17
,,,,,,,,,,,
,,,Total nutrients:,"N: 229.4kg, P: 76.38kg, K: 100kg, B: 3kg, S: 93.8kg, Zn: 14.04kg",,,,,,,
,,,Available nutrients:,"N: 229.4kg, P: 76.38kg, K: 100kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"KK, Barley, Sanette , 10.76 ha (14/06/17  To 10/01/18)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,11/08/17,293,SUSTIAN,N: 69kg,10.76 ,150.0 kgs/ha,150.0 kgs/ha,"1,614.0 kg",,11/08/17
,,05/09/17,297,BORON 15%,B: 3kg,10.76 ,20.0 kgs/ha,20.0 kgs/ha,215.2 kg,,14/09/17
,,05/09/17,297,DAP,"N: 27kg, P: 30.15kg, S: 1.5kg",10.76 ,150.0 kgs/ha,150.0 kgs/ha,"1,614.0 kg",,14/09/17
,,05/09/17,297,DURASUL,S03: 95kg,10.76 ,100.0 kgs/ha,100.0 kgs/ha,"1,076.0 kg",,14/09/17
,,,,,,,,,,,
,,,Total nutrients:,"N: 96kg, P: 30.15kg, SO3: 95kg, B: 3kg, S: 1.5kg",,,,,,,
,,,Available nutrients:,"N: 96kg, P: 30.15kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"KK, Rye, Bell , 10.76 ha (11/01/18  To 31/12/18)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,31/01/18,366,NRICH UREA,N: 46kg,10.76 ,100.0 kgs/ha,100.0 kgs/ha,"1,076.0 kg",,01/02/18
,,06/04/18,395,NRICH UREA,N: 46kg,10.76 ,100.0 kgs/ha,100.0 kgs/ha,"1,076.0 kg",,09/04/18
,,26/04/18,399,NRICH UREA,N: 46kg,10.76 ,100.0 kgs/ha,,"1,076.0 kg",,N/C
,,,,,,,,,,,
,,,Total nutrients:,N: 138kg,,,,,,,
,,,Available nutrients:,N: 138kg,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"L, Wheat, dutchess, 26.62 ha (01/01/14  To 28/02/15)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,08/09/14,6,SUPERTEN 5K,"P: 32.4kg, K: 20kg, S: 38kg, Ca: 79.2kg",26.62 ,400.0 kgs/ha,400.0 kgs/ha,"10,648.0 kg",,08/09/14
,,12/09/14,7,SUSTIAN,N: 69kg,26.62 ,150.0 kgs/ha,150.0 kgs/ha,"3,993.0 kg",,12/09/14
,,02/10/14,12,SUSTIAN,N: 69kg,26.62 ,150.0 kgs/ha,150.0 kgs/ha,"3,993.0 kg",,06/10/14
,,27/11/14,26,SUSTIAN,N: 46kg,26.62 ,100.0 kgs/ha,100.0 kgs/ha,"2,662.0 kg",,24/11/14
,,09/04/15,43,SUSTIAN,N: 46kg,26.62 ,100.0 kgs/ha,100.0 kgs/ha,"2,662.0 kg",,05/12/14
,,28/09/15,128,DOLOMITE,"Mg: 501.4kg, Ca: 993.6kg",3.40 ,4600.0 kgs/ha,4600.0 kgs/ha,"15,640.0 kg",,13/10/15
,,28/09/15,129,LIME,Ca: 375kg,3.40 ,1500.0 kgs/ha,1500.0 kgs/ha,"5,100.0 kg",,10/10/15
,,12/10/15,137,90% SULPHUR,S: 72kg,3.20 ,80.0 kgs/ha,80.0 kgs/ha,256.0 kg,,13/10/15
,,12/10/15,137,AG SALT COURSE,Na: 40kg,3.20 ,100.0 kgs/ha,100.0 kgs/ha,320.0 kg,,13/10/15
,,12/10/15,137,BORON 15%,B: 3kg,3.20 ,20.0 kgs/ha,20.0 kgs/ha,64.0 kg,,13/10/15
,,12/10/15,137,DAP,"N: 50.4kg, P: 56.28kg, S: 2.8kg",3.20 ,280.0 kgs/ha,280.0 kgs/ha,896.0 kg,,13/10/15
,,12/10/15,137,MURATE OF POTASH,K: 125kg,3.20 ,250.0 kgs/ha,250.0 kgs/ha,800.0 kg,,13/10/15
,,,,,,,,,,,
,,,Total nutrients:,"N: 280.4kg, P: 88.68kg, K: 145kg, Mg: 501.4kg, Na: 40kg, B: 3kg, S: 112.8kg, Ca: 1,447.8kg",,,,,,,
,,,Available nutrients:,"N: 280.4kg, P: 88.68kg, K: 145kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"L, Rape, spitfire, 26.62 ha (05/03/15  To 18/09/15)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,24/04/15,57,CROPZEAL BORON BOOST,"N: 29.7kg, P: 35.1kg, B: 1.26kg",26.62 ,180.0 kgs/ha,180.0 kgs/ha,"4,791.6 kg",,02/03/15
,,24/04/15,57,SUSTIAN,N: 23kg,26.62 ,50.0 kgs/ha,50.0 kgs/ha,"1,331.0 kg",,02/03/15
,,24/04/15,61,SUSTIAN,N: 69kg,26.62 ,150.0 kgs/ha,150.0 kgs/ha,"3,993.0 kg",,20/03/15
,,,,,,,,,,,
,,,Total nutrients:,"N: 121.7kg, P: 35.1kg, B: 1.26kg",,,,,,,
,,,Available nutrients:,"N: 121.7kg, P: 35.1kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"L, Peas, watties, 22.31 ha (18/09/15  To 15/01/16)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,28/09/15,132,BORON 15%,B: 2.25kg,22.31 ,15.0 kgs/ha,15.0 kgs/ha,334.6 kg,,05/10/15
,,28/09/15,132,SULPHURGAIN 15S,"P: 30.1kg, S: 51.8kg, Ca: 73.5kg",22.31 ,350.0 kgs/ha,350.0 kgs/ha,"7,808.5 kg",,05/10/15
,,01/10/15,134,DOLOMITE,"Mg: 218kg, Ca: 432kg",22.31 ,2000.0 kgs/ha,2000.0 kgs/ha,"44,620.0 kg",,05/10/15
,,,,,,,,,,,
,,,Total nutrients:,"P: 30.1kg, Mg: 218kg, B: 2.25kg, S: 51.8kg, Ca: 505.5kg",,,,,,,
,,,Available nutrients:,P: 30.1kg,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"L, Rye, Bell, 22.10 ha (12/01/16  To 03/10/16)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,29/03/16,172,SUSTIAN,N: 46kg,22.10 ,100.0 kgs/ha,100.0 kgs/ha,"2,210.0 kg",,30/03/16
,,25/07/16,195,SUSTIAN AMMO 36N,"N: 35.4kg, S: 9kg",22.10 ,100.0 kgs/ha,100.0 kgs/ha,"2,210.0 kg",,26/07/16
,,,,,,,,,,,
,,,Total nutrients:,"N: 81.4kg, S: 9kg",,,,,,,
,,,Available nutrients:,N: 81.4kg,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"L, Fodder Beet, geronmo , 22.10 ha (01/01/16  To 31/08/17)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,04/10/16,244,90% SULPHUR,S: 90kg,22.10 ,100.0 kgs/ha,100.0 kgs/ha,"2,210.0 kg",,05/10/16
,,04/10/16,244,AG SALT COURSE,Na: 40kg,22.10 ,100.0 kgs/ha,100.0 kgs/ha,"2,210.0 kg",,05/10/16
,,04/10/16,244,BORON 15%,B: 3kg,22.10 ,20.0 kgs/ha,20.0 kgs/ha,442.0 kg,,05/10/16
,,04/10/16,244,DAP,"N: 68.4kg, P: 76.38kg, S: 3.8kg",22.10 ,380.0 kgs/ha,380.0 kgs/ha,"8,398.0 kg",,05/10/16
,,04/10/16,244,MURATE OF POTASH,K: 75kg,22.10 ,150.0 kgs/ha,150.0 kgs/ha,"3,315.0 kg",,05/10/16
,,04/10/16,244,ZINIC SULFATE 36%,Zn: 14.04kg,22.10 ,39.0 kgs/ha,39.0 kgs/ha,861.9 kg,,05/10/16
,,15/12/16,266,BORON 15%,B: 3kg,22.10 ,20.0 kgs/ha,20.0 kgs/ha,442.0 kg,,16/12/16
,,15/12/16,266,MURATE OF POTASH,K: 150kg,22.10 ,300.0 kgs/ha,300.0 kgs/ha,"6,630.0 kg",,16/12/16
,,15/12/16,266,SUSTIAN,N: 69kg,22.10 ,150.0 kgs/ha,150.0 kgs/ha,"3,315.0 kg",,16/12/16
,,13/02/17,270,SUSTIAN,N: 69kg,22.10 ,150.0 kgs/ha,150.0 kgs/ha,"3,315.0 kg",,16/02/17
,,,,,,,,,,,
,,,Total nutrients:,"N: 206.4kg, P: 76.38kg, K: 225kg, Na: 40kg, B: 6kg, S: 93.8kg, Zn: 14.04kg",,,,,,,
,,,Available nutrients:,"N: 206.4kg, P: 76.38kg, K: 225kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"L, Fodder Beet, geronmo , 16.60 ha (05/09/17  To 30/09/18)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,05/09/17,308,BORON 15%,B: 3kg,22.31 ,20.0 kgs/ha,20.0 kgs/ha,446.2 kg,,21/09/17
,,05/09/17,308,DAP,"N: 27kg, P: 30.15kg, S: 1.5kg",22.31 ,150.0 kgs/ha,150.0 kgs/ha,"3,346.5 kg",,21/09/17
,,05/09/17,308,DURASUL,S03: 142.5kg,22.31 ,150.0 kgs/ha,150.0 kgs/ha,"3,346.5 kg",,21/09/17
,,05/09/17,308,MURATE OF POTASH,K: 100kg,22.31 ,200.0 kgs/ha,200.0 kgs/ha,"4,462.0 kg",,21/09/17
,,05/09/17,308,ZINIC SULFATE 36%,Zn: 14.04kg,22.31 ,39.0 kgs/ha,39.0 kgs/ha,870.1 kg,,21/09/17
,,04/10/17,333,DOLOMITE,"Mg: 65.4kg, Ca: 129.6kg",22.31 ,600.0 kgs/ha,600.0 kgs/ha,"13,386.0 kg",,05/10/17
,,13/12/17,351,NRICH UREA,N: 69kg,16.60 ,150.0 kgs/ha,150.0 kgs/ha,"2,490.0 kg",,16/11/17
,,18/12/17,356,NRICH UREA,N: 69kg,16.60 ,150.0 kgs/ha,150.0 kgs/ha,"2,490.0 kg",,18/12/17
,,,,,,,,,,,
,,,Total nutrients:,"N: 165kg, P: 30.15kg, K: 100kg, Mg: 65.4kg, SO3: 142.5kg, B: 3kg, S: 1.5kg, Zn: 14.04kg, Ca: 129.6kg",,,,,,,
,,,Available nutrients:,"N: 165kg, P: 30.15kg, K: 100kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"L, Barley, Sanette , 5.71 ha (01/10/17  To 28/02/18)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,20/10/17,336,NRICH UREA,N: 92kg,5.71 ,200.0 kgs/ha,200.0 kgs/ha,"1,142.0 kg",,21/10/17
,,,,,,,,,,,
,,,Total nutrients:,N: 92kg,,,,,,,
,,,Available nutrients:,N: 92kg,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"L, Oats, Intimadators , 5.71 ha (01/01/18  To 31/12/18)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,15/03/18,380,NRICH UREA,N: 92kg,5.71 ,200.0 kgs/ha,,"1,142.0 kg",N/C,
,,,,,,,,,,,
,,,Total nutrients:,N: 92kg,,,,,,,
,,,Available nutrients:,N: 92kg,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"M, Pastures - Grass, 3.40 ha (01/01/14  To 28/02/15)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,28/09/15,126,DOLOMITE,"Mg: 381.5kg, Ca: 756kg",3.40 ,3500.0 kgs/ha,3500.0 kgs/ha,"11,900.0 kg",,13/10/15
,,28/09/15,127,LIME,Ca: 150kg,3.40 ,600.0 kgs/ha,600.0 kgs/ha,"2,040.0 kg",,10/10/15
,,09/10/15,136,90% SULPHUR,S: 81kg,3.40 ,90.0 kgs/ha,90.0 kgs/ha,306.0 kg,,13/10/15
,,09/10/15,136,AG SALT COURSE,Na: 40kg,3.40 ,100.0 kgs/ha,100.0 kgs/ha,340.0 kg,,13/10/15
,,09/10/15,136,BORON 15%,B: 3kg,3.40 ,20.0 kgs/ha,20.0 kgs/ha,68.0 kg,,13/10/15
,,09/10/15,136,DAP,"N: 27kg, P: 30.15kg, S: 1.5kg",3.40 ,150.0 kgs/ha,150.0 kgs/ha,510.0 kg,,13/10/15
,,09/10/15,136,MURATE OF POTASH,K: 100kg,3.40 ,200.0 kgs/ha,200.0 kgs/ha,680.0 kg,,13/10/15
,,,,,,,,,,,
,,,Total nutrients:,"N: 27kg, P: 30.15kg, K: 100kg, Mg: 381.5kg, Na: 40kg, B: 3kg, S: 82.5kg, Ca: 906kg",,,,,,,
,,,Available nutrients:,"N: 27kg, P: 30.15kg, K: 100kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"M, Rape, spitfire, 3.40 ha (06/03/15  To 15/08/15)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,24/04/15,57,CROPZEAL BORON BOOST,"N: 29.7kg, P: 35.1kg, B: 1.26kg",3.40 ,180.0 kgs/ha,180.0 kgs/ha,612.0 kg,,02/03/15
,,24/04/15,57,SUSTIAN,N: 23kg,3.40 ,50.0 kgs/ha,50.0 kgs/ha,170.0 kg,,02/03/15
,,24/04/15,61,SUSTIAN,N: 69kg,3.40 ,150.0 kgs/ha,150.0 kgs/ha,510.0 kg,,20/03/15
,,,,,,,,,,,
,,,Total nutrients:,"N: 121.7kg, P: 35.1kg, B: 1.26kg",,,,,,,
,,,Available nutrients:,"N: 121.7kg, P: 35.1kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"MC, Rye, Bell, 17.85 ha (19/02/16  To 14/09/16)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,19/02/16,167,CROPZEAL 16N,"N: 30.8kg, P: 16kg, K: 20kg, S: 19.2kg",17.85 ,200.0 kgs/ha,200.0 kgs/ha,"3,570.0 kg",,19/02/16
,,04/04/16,178,SUSTIAN,N: 46kg,17.85 ,100.0 kgs/ha,100.0 kgs/ha,"1,785.0 kg",,06/04/16
,,25/07/16,195,SUSTIAN AMMO 36N,"N: 35.4kg, S: 9kg",17.85 ,100.0 kgs/ha,100.0 kgs/ha,"1,785.0 kg",,26/07/16
,,,,,,,,,,,
,,,Total nutrients:,"N: 112.2kg, P: 16kg, K: 20kg, S: 28.2kg",,,,,,,
,,,Available nutrients:,"N: 112.2kg, P: 16kg, K: 20kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"MC, Kale, 17.85 ha (15/09/16  To 31/03/17)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,16/08/16,216,90% SULPHUR,S: 81kg,8.93 ,90.0 kgs/ha,90.0 kgs/ha,803.3 kg,,21/09/16
,,16/08/16,217,90% SULPHUR,S: 72kg,8.93 ,80.0 kgs/ha,80.0 kgs/ha,714.0 kg,,21/09/16
,,16/08/16,216,BORON 15%,B: 3kg,8.93 ,20.0 kgs/ha,20.0 kgs/ha,178.5 kg,,21/09/16
,,16/08/16,217,BORON 15%,B: 3kg,8.93 ,20.0 kgs/ha,20.0 kgs/ha,178.5 kg,,21/09/16
,,16/08/16,216,DAP,"N: 27kg, P: 30.15kg, S: 1.5kg",8.93 ,150.0 kgs/ha,150.0 kgs/ha,"1,338.8 kg",,21/09/16
,,16/08/16,217,DAP,"N: 57.6kg, P: 64.32kg, S: 3.2kg",8.93 ,320.0 kgs/ha,320.0 kgs/ha,"2,856.0 kg",,21/09/16
,,16/08/16,216,MURATE OF POTASH,K: 175kg,8.93 ,350.0 kgs/ha,350.0 kgs/ha,"3,123.8 kg",,21/09/16
,,16/08/16,217,MURATE OF POTASH,K: 100kg,8.93 ,200.0 kgs/ha,200.0 kgs/ha,"1,785.0 kg",,21/09/16
,,16/08/16,216,SUSTIAN,N: 32.2kg,8.93 ,70.0 kgs/ha,70.0 kgs/ha,624.8 kg,,21/09/16
,,16/08/16,216,ZINIC SULFATE 36%,Zn: 12.96kg,8.93 ,36.0 kgs/ha,36.0 kgs/ha,321.3 kg,,21/09/16
,,16/08/16,217,ZINIC SULFATE 36%,Zn: 14.04kg,8.93 ,39.0 kgs/ha,39.0 kgs/ha,348.1 kg,,21/09/16
,,03/11/16,251,SUSTIAN,N: 57.5kg,17.85 ,125.0 kgs/ha,125.0 kgs/ha,"2,231.3 kg",,04/11/16
,,23/11/16,262,SUSTIAN,N: 69kg,17.85 ,150.0 kgs/ha,150.0 kgs/ha,"2,677.5 kg",,23/11/16
,,,,,,,,,,,
,,,Total nutrients:,"N: 243.3kg, P: 94.47kg, K: 275kg, B: 6kg, S: 157.7kg, Zn: 27kg",,,,,,,
,,,Available nutrients:,"N: 243.3kg, P: 94.47kg, K: 275kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"MC, Wheat, 17.85 ha (19/04/17  To 04/02/18)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,19/04/17,287,DAP,"N: 50.4kg, P: 56.28kg, S: 2.8kg",17.85 ,280.0 kgs/ha,280.0 kgs/ha,"4,998.0 kg",,20/04/17
,,19/04/17,287,KIESERITE,"Mg: 43.2kg, S: 43.2kg",17.85 ,270.0 kgs/ha,270.0 kgs/ha,"4,819.5 kg",,20/04/17
,,19/04/17,287,MURATE OF POTASH,K: 100kg,17.85 ,200.0 kgs/ha,200.0 kgs/ha,"3,570.0 kg",,20/04/17
,,19/04/17,287,ZINIC SULFATE 36%,Zn: 14.04kg,17.85 ,39.0 kgs/ha,39.0 kgs/ha,696.2 kg,,20/04/17
,,11/08/17,293,SUSTIAN,N: 69kg,17.85 ,150.0 kgs/ha,150.0 kgs/ha,"2,677.5 kg",,11/08/17
,,05/09/17,309,BORON 15%,B: 3kg,9.41 ,20.0 kgs/ha,20.0 kgs/ha,188.2 kg,,21/09/17
,,05/09/17,311,BORON 15%,B: 3kg,9.41 ,20.0 kgs/ha,20.0 kgs/ha,188.2 kg,,14/09/17
,,05/09/17,309,COBALT 20%,,9.41 ,1.0 kgs/ha,1.0 kgs/ha,9.41 kg,,21/09/17
,,05/09/17,311,COBALT 20%,,9.41 ,1.0 kgs/ha,1.0 kgs/ha,9.41 kg,,14/09/17
,,05/09/17,309,COPPER SULPHATE 25%,Cu: 5.5kg,9.41 ,22.0 kgs/ha,22.0 kgs/ha,207.0 kg,,21/09/17
,,05/09/17,311,COPPER SULPHATE 25%,Cu: 4.25kg,9.41 ,17.0 kgs/ha,17.0 kgs/ha,160.0 kg,,14/09/17
,,05/09/17,311,DAP,"N: 36kg, P: 40.2kg, S: 2kg",9.41 ,200.0 kgs/ha,200.0 kgs/ha,"1,882.0 kg",,14/09/17
,,05/09/17,309,DURASUL,S03: 95kg,9.41 ,100.0 kgs/ha,100.0 kgs/ha,941.0 kg,,21/09/17
,,05/09/17,311,DURASUL,S03: 95kg,9.41 ,100.0 kgs/ha,100.0 kgs/ha,941.0 kg,,14/09/17
,,05/09/17,309,KIESERITE,"Mg: 38.4kg, S: 38.4kg",9.41 ,240.0 kgs/ha,240.0 kgs/ha,"2,258.4 kg",,21/09/17
,,05/09/17,311,KIESERITE,"Mg: 38.4kg, S: 38.4kg",9.41 ,240.0 kgs/ha,240.0 kgs/ha,"2,258.4 kg",,14/09/17
,,05/09/17,311,ZINIC SULFATE 36%,Zn: 14.04kg,9.41 ,39.0 kgs/ha,39.0 kgs/ha,367.0 kg,,14/09/17
,,24/09/17,328,NRICH UREA,N: 92kg,17.85 ,200.0 kgs/ha,200.0 kgs/ha,"3,570.0 kg",,26/09/17
,,11/10/17,334,NRICH UREA,N: 92kg,17.85 ,200.0 kgs/ha,200.0 kgs/ha,"3,570.0 kg",,11/10/17
,,20/10/17,335,NRICH UREA,N: 92kg,17.85 ,200.0 kgs/ha,200.0 kgs/ha,"3,570.0 kg",,21/10/17
,,06/11/17,345,NRICH UREA,N: 69kg,17.85 ,150.0 kgs/ha,150.0 kgs/ha,"2,677.5 kg",,06/11/17
,,,,,,,,,,,
,,,Total nutrients:,"N: 500.4kg, P: 96.48kg, K: 100kg, Mg: 120kg, SO3: 190kg, B: 6kg, S: 124.8kg, Cu: 9.75kg, Zn: 28.08kg",,,,,,,
,,,Available nutrients:,"N: 500.4kg, P: 96.48kg, K: 100kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"MC, Carrots, 17.85 ha (04/02/18  To 31/03/19)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,07/02/18,367,90% SULPHUR,S: 90kg,17.85 ,100.0 kgs/ha,100.0 kgs/ha,"1,785.0 kg",,02/02/18
,,07/02/18,367,COBALT 20%,,17.85 ,1.0 kgs/ha,1.0 kgs/ha,17.9 kg,,02/02/18
,,07/02/18,367,COPPER SULPHATE 25%,Cu: 10kg,17.85 ,40.0 kgs/ha,40.0 kgs/ha,714.0 kg,,02/02/18
,,07/02/18,367,DAP,"N: 36kg, P: 40.2kg, S: 2kg",17.85 ,200.0 kgs/ha,200.0 kgs/ha,"3,570.0 kg",,02/02/18
,,07/02/18,369,DOLOMITE,"Mg: 403.3kg, Ca: 799.2kg",9.00 ,3700.0 kgs/ha,3700.0 kgs/ha,"33,300.0 kg",,09/02/18
,,07/02/18,367,KIESERITE,"Mg: 43.2kg, S: 43.2kg",17.85 ,270.0 kgs/ha,270.0 kgs/ha,"4,819.5 kg",,02/02/18
,,07/02/18,370,LIME,Ca: 450kg,9.00 ,1800.0 kgs/ha,1800.0 kgs/ha,"16,200.0 kg",,09/02/18
,,07/02/18,367,MANGANESE SULPHATE 28%,Mn: 44.8kg,17.85 ,160.0 kgs/ha,160.0 kgs/ha,"2,856.0 kg",,02/02/18
,,07/02/18,367,MURATE OF POTASH,K: 200kg,17.85 ,400.0 kgs/ha,400.0 kgs/ha,"7,140.0 kg",,02/02/18
,,,,,,,,,,,
,,,Total nutrients:,"N: 36kg, P: 40.2kg, K: 200kg, Mg: 446.5kg, S: 135.2kg, Mn: 44.8kg, Cu: 10kg, Ca: 1,249.2kg",,,,,,,
,,,Available nutrients:,"N: 36kg, P: 40.2kg, K: 200kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"MH, Pastures, 10.46 ha (15/09/17  To 01/12/18)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,15/09/17,324,BORON 15%,B: 3kg,3.83 ,20.0 kgs/ha,,76.6 kg,N/C,
